id,reading,writing,normalizedReading,playReading,zh,level,script
n1_0047,りょういき,領域,りょういき,りょういき,領域,N1,kanji
n1_0048,ろうきゅうか,老朽化,ろうきゅうか,ろうきゅうか,老舊化、老化,N1,kanji
n1_0049,わずらわしい,煩わしい,わずらわしい,わずらわしい,煩瑣、麻煩,N1,kanji
n1_0050,ひょうじゅんか,標準化,ひょうじゅんか,ひょうじゅんか,標準化,N1,kanji
n1_0051,あくせく,あくせく,あくせく,あくせく,忙於奔波,N1,hiragana
n1_0052,ありさま,有様,ありさま,ありさま,情況、樣子,N1,kanji
n1_0053,いささか,些か,いささか,いささか,稍微、有點,N1,kanji
n1_0054,いちどう,一同,いちどう,いちどう,全體人員、大家,N1,kanji
n1_0055,いっかつ,一括,いっかつ,いっかつ,一併、總括,N1,kanji
n1_0056,いっきょ,一挙,いっきょ,いっきょ,一舉,N1,kanji
n1_0057,いっさい,一切,いっさい,いっさい,一切、完全,N1,kanji
n1_0058,いっしん,一心,いっしん,いっしん,一心、專心,N1,kanji
n1_0059,いやいや,嫌々,いやいや,いやいや,勉強地、不情願地,N1,kanji
n1_0060,うけつぐ,受け継ぐ,うけつぐ,うけつぐ,繼承,N1,kanji
n1_0061,うちあける,打ち明ける,うちあける,うちあける,坦白說出、吐露,N1,kanji
n1_0062,うぬぼれる,自惚れる,うぬぼれる,うぬぼれる,自滿、自以為是,N1,kanji
n1_0063,えんまん,円満,えんまん,えんまん,圓滿,N1,kanji
n1_0064,おどおど,おどおど,おどおど,おどおど,忐忑、畏縮,N1,hiragana
n1_0065,おもんじる,重んじる,おもんじる,おもんじる,重視,N1,kanji
n1_0066,かけがえ,掛け替え,かけがえ,かけがえ,替換；替代品,N1,kanji
n1_0067,かさばる,嵩張る,かさばる,かさばる,體積大、占空間,N1,kanji
n1_0068,かさん,加算,かさん,かさん,加總、加算,N1,kanji
n1_0069,かすか,微か,かすか,かすか,微弱、隱約,N1,kanji
n1_0070,かたこと,片言,かたこと,かたこと,片言隻語；不流利的話,N1,kanji
n1_0071,かねあい,兼ね合い,かねあい,かねあい,平衡、斟酌,N1,kanji
n1_0072,かばう,庇う,かばう,かばう,袒護、保護,N1,kanji
n1_0073,かぶれる,被れる,かぶれる,かぶれる,起疹、過敏；受影響,N1,kanji
n1_0074,かみしめる,噛み締める,かみしめる,かみしめる,咬緊；細細體會,N1,kanji
n1_0075,かんろく,貫禄,かんろく,かんろく,威嚴、氣派,N1,kanji
n1_0076,ききめ,効き目,ききめ,ききめ,效力、效果,N1,kanji
n1_0077,きしむ,軋む,きしむ,きしむ,嘎吱作響,N1,kanji
n1_0078,きまぐれ,気まぐれ,きまぐれ,きまぐれ,反覆無常、心血來潮,N1,kanji
n1_0079,きゅうきょ,急遽,きゅうきょ,きゅうきょ,倉促、突然,N1,kanji
n1_0080,きょうかん,共感,きょうかん,きょうかん,同感、共鳴,N1,kanji
n1_0081,きょうぐう,境遇,きょうぐう,きょうぐう,境遇,N1,kanji
n1_0082,きらびやか,煌びやか,きらびやか,きらびやか,華麗耀眼,N1,kanji
n1_0083,くじく,挫く,くじく,くじく,挫敗；扭傷,N1,kanji
n1_0084,くたびれる,草臥れる,くたびれる,くたびれる,疲憊；用舊,N1,kanji
n1_0085,くちずさむ,口ずさむ,くちずさむ,くちずさむ,哼唱,N1,kanji
n1_0086,けいべつ,軽蔑,けいべつ,けいべつ,輕蔑,N1,kanji
n1_0087,けなす,貶す,けなす,けなす,貶低、批評,N1,kanji
n1_0088,こもる,籠もる,こもる,こもる,悶在裡面；充滿,N1,kanji
n1_0089,さえる,冴える,さえる,さえる,清晰、靈敏；出色,N1,kanji
n1_0090,さぞ,さぞ,さぞ,さぞ,想必、一定,N1,hiragana
n1_0091,さしつかえる,差し支える,さしつかえる,さしつかえる,妨礙、不方便,N1,kanji
n1_0092,さだまる,定まる,さだまる,さだまる,穩定；決定,N1,kanji
n1_0093,さだめる,定める,さだめる,さだめる,制定、決定,N1,kanji
n1_0094,さも,然も,さも,さも,好像、彷彿；非常,N1,kanji
n1_0095,しいて,強いて,しいて,しいて,硬要、勉強,N1,kanji
n1_0096,したしむ,親しむ,したしむ,したしむ,親近、喜愛,N1,kanji
n1_0097,しつけ,躾,しつけ,しつけ,管教、家教,N1,kanji
n1_0098,しぶる,渋る,しぶる,しぶる,不情願、遲疑,N1,kanji
n1_0099,しゅうし,終始,しゅうし,しゅうし,從頭到尾,N1,kanji
n1_0100,じゅうなん,柔軟,じゅうなん,じゅうなん,柔軟、彈性,N1,kanji
n1_0101,しらける,白ける,しらける,しらける,掃興、冷場,N1,kanji
n1_0102,すがすがしい,清々しい,すがすがしい,すがすがしい,清爽、舒暢,N1,kanji
n1_0103,すこぶる,頗る,すこぶる,すこぶる,非常、相當,N1,kanji
n1_0104,すばしっこい,すばしっこい,すばしっこい,すばしっこい,動作敏捷、機靈,N1,hiragana
n1_0105,すりかえる,すり替える,すりかえる,すりかえる,偷換,N1,kanji
n1_0106,そびえる,聳える,そびえる,そびえる,聳立,N1,kanji
n1_0107,そらす,逸らす,そらす,そらす,轉移、岔開,N1,kanji
n1_0108,たくましい,逞しい,たくましい,たくましい,健壯、堅強,N1,kanji
n1_0109,たくみ,巧み,たくみ,たくみ,巧妙、高明,N1,kanji
n1_0110,だるい,怠い,だるい,だるい,倦怠、乏力,N1,kanji
n1_0111,ちやほや,ちやほや,ちやほや,ちやほや,寵愛、奉承,N1,hiragana
n1_0112,ちょうはつ,挑発,ちょうはつ,ちょうはつ,挑釁,N1,kanji
n1_0113,つげる,告げる,つげる,つげる,告知、宣告,N1,kanji
n1_0114,つじつま,辻褄,つじつま,つじつま,條理、前後一致,N1,kanji
n1_0115,つのる,募る,つのる,つのる,越來越強；募集,N1,kanji
n1_0116,てがかり,手掛かり,てがかり,てがかり,線索,N1,kanji
n1_0117,てはい,手配,てはい,てはい,安排；部署,N1,kanji
n1_0118,てほん,手本,てほん,てほん,範本、榜樣,N1,kanji
n1_0119,といあわせる,問い合わせる,といあわせる,といあわせる,洽詢,N1,kanji
n1_0120,どうじょう,同情,どうじょう,どうじょう,同情,N1,kanji
n1_0121,とっさ,咄嗟,とっさ,とっさ,瞬間、剎那,N1,kanji
n1_0122,とぼける,惚ける,とぼける,とぼける,裝傻、發呆,N1,kanji
n1_0123,とぼしい,乏しい,とぼしい,とぼしい,缺乏、不足,N1,kanji
n1_0124,とりしまり,取り締まり,とりしまり,とりしまり,取締、管理,N1,kanji
n1_0125,なにとぞ,何卒,なにとぞ,なにとぞ,請務必,N1,kanji
n1_0126,なまぬるい,生温い,なまぬるい,なまぬるい,微溫、不徹底,N1,kanji
n1_0127,ねたむ,妬む,ねたむ,ねたむ,嫉妒,N1,kanji
n1_0128,はまる,嵌まる,はまる,はまる,陷入、著迷；正合適,N1,kanji
n1_0129,ひいては,延いては,ひいては,ひいては,進而、甚至,N1,kanji
n1_0130,ひかえめ,控えめ,ひかえめ,ひかえめ,節制、低調、保守,N1,kanji
n1_0131,ひきさげる,引き下げる,ひきさげる,ひきさげる,降低、拉低,N1,kanji
n1_0132,ひけつ,秘訣,ひけつ,ひけつ,祕訣,N1,kanji
n1_0133,ひたる,浸る,ひたる,ひたる,浸泡、沉浸,N1,kanji
n1_0134,ひめい,悲鳴,ひめい,ひめい,悲鳴、尖叫；哀號,N1,kanji
n1_0135,ひるむ,怯む,ひるむ,ひるむ,畏縮、退縮,N1,kanji
n1_0136,ふい,不意,ふい,ふい,突然、意外,N1,kanji
n1_0137,ふくれる,膨れる,ふくれる,ふくれる,膨脹、噘嘴,N1,kanji
n1_0138,ふさぐ,塞ぐ,ふさぐ,ふさぐ,堵住；鬱悶,N1,kanji
n1_0139,ふせる,伏せる,ふせる,ふせる,伏下、蓋住；隱瞞,N1,kanji
n1_0140,ふり,振り,ふり,ふり,樣子、舉止；假裝,N1,kanji
n1_0141,ふるまう,振る舞う,ふるまう,ふるまう,舉止、行動；款待,N1,kanji
n1_0142,へだたる,隔たる,へだたる,へだたる,相隔、有差距,N1,kanji
n1_0143,へりくだる,謙る,へりくだる,へりくだる,謙卑、謙遜,N1,kanji
n1_0144,ほっさ,発作,ほっさ,ほっさ,發作,N1,kanji
n1_0145,ほろびる,滅びる,ほろびる,ほろびる,滅亡,N1,kanji
n1_0146,まさる,勝る,まさる,まさる,勝過、優於,N1,kanji
n1_0147,まっとう,全う,まっとう,まっとう,正當、完整；完成,N1,kanji
n1_0148,みなす,見なす,みなす,みなす,視為、認定,N1,kanji
n1_0149,むげん,無限,むげん,むげん,無限,N1,kanji
n1_0150,むしる,毟る,むしる,むしる,拔、揪,N1,kanji
n1_0151,むなしい,空しい,むなしい,むなしい,空虛、徒勞,N1,kanji
n1_0152,めいりょう,明瞭,めいりょう,めいりょう,明瞭,N1,kanji
n1_0153,めざましい,目覚ましい,めざましい,めざましい,驚人、顯著,N1,kanji
n1_0154,めまぐるしい,目まぐるしい,めまぐるしい,めまぐるしい,變化劇烈、眼花撩亂,N1,kanji
n1_0155,もくろむ,目論む,もくろむ,もくろむ,策劃、企圖,N1,kanji
n1_0156,もたらす,もたらす,もたらす,もたらす,帶來、造成,N1,hiragana
n1_0157,もてなす,もてなす,もてなす,もてなす,招待、款待,N1,hiragana
n1_0158,やすらぎ,安らぎ,やすらぎ,やすらぎ,安寧、平靜,N1,kanji
n1_0159,ゆがむ,歪む,ゆがむ,ゆがむ,歪斜、扭曲；變形,N1,kanji
n1_0160,ゆさぶる,揺さぶる,ゆさぶる,ゆさぶる,搖動、動搖,N1,kanji
n1_0161,ゆだねる,委ねる,ゆだねる,ゆだねる,交託、委託,N1,kanji
n1_0162,ゆらぐ,揺らぐ,ゆらぐ,ゆらぐ,動搖、搖晃,N1,kanji
n1_0163,ようする,要する,ようする,ようする,總而言之；需要,N1,kanji
n1_0164,よそおう,装う,よそおう,よそおう,裝扮、假裝,N1,kanji
n1_0165,ろくに,碌に,ろくに,ろくに,不充分地、沒好好地,N1,kanji
n1_0167,アワー,アワー,あわあ,アワー,時段；小時,N1,katakana
n1_0169,いっこく,一刻,いっこく,いっこく,一刻、片刻,N1,kanji
n1_0170,おくらす,遅らす,おくらす,おくらす,延遲、拖延,N1,kanji
n1_0171,きっかり,きっかり,きっかり,きっかり,正好、整整,N1,hiragana
n1_0172,ゴールデンタイム,ゴールデンタイム,ごおるでんたいむ,ゴールデンタイム,黃金時段,N1,katakana
n1_0177,ずるずる,ずるずる,ずるずる,ずるずる,拖拖拉拉；滑溜；吸麵等聲音,N1,hiragana
n1_0178,ずれ,ずれ,ずれ,ずれ,差異、偏差；錯位,N1,hiragana
n1_0179,せかす,急かす,せかす,せかす,催促,N1,kanji
n1_0180,そくざに,即座に,そくざに,そくざに,立即、馬上,N1,kanji
n1_0181,そくする,即する,そくする,そくする,符合、切合；根據,N1,kanji
n1_0182,タイト,タイト,たいと,タイト,緊的、貼身的；行程緊湊的,N1,katakana
n1_0187,つかのま,束の間,つかのま,つかのま,一瞬間、轉眼間、轉瞬,N1,kanji
n1_0188,ときおり,時折,ときおり,ときおり,有時、偶爾,N1,kanji
n1_0190,まっき,末期,まっき,まっき,末期、最後階段；臨終,N1,kanji
n1_0191,もちきり,持ち切り,もちきり,もちきり,滿是某個話題；始終談論某事,N1,kanji
n1_0192,よか,余暇,よか,よか,閒暇、業餘時間,N1,kanji
n1_0193,ルーズ,ルーズ,るうず,ルーズ,散漫、不嚴謹；寬鬆,N1,katakana
n1_0194,かくしゅう,隔週,かくしゅう,かくしゅう,每隔一週、隔週,N1,kanji
n1_0195,がんねん,元年,がんねん,がんねん,元年,N1,kanji
n1_0197,サイクル,サイクル,さいくる,サイクル,循環、週期；自行車,N1,katakana
n1_0198,しゅうじつ,終日,しゅうじつ,しゅうじつ,整天、終日,N1,kanji
n1_0199,スプリング,スプリング,すぷりんぐ,スプリング,彈簧；春天,N1,katakana
n1_0200,せんだって,先だって,せんだって,せんだって,前些日子；事先,N1,kanji
n1_0201,ばんねん,晩年,ばんねん,ばんねん,晚年,N1,kanji
n1_0204,ゆうぐれ,夕暮れ,ゆうぐれ,ゆうぐれ,黃昏、傍晚,N1,kanji
n1_0205,いきさつ,経緯,いきさつ,いきさつ,原委、經過,N1,kanji
n1_0206,いにしえ,古,いにしえ,いにしえ,古代、往昔,N1,kanji
n1_0207,いまだ,未だ,いまだ,いまだ,尚未、仍然,N1,kanji
n1_0208,かねて,予て,かねて,かねて,以前、早先,N1,kanji
n1_0209,がんらい,元来,がんらい,がんらい,原本、本來,N1,kanji
n1_0210,けいい,経緯,けいい,けいい,原委、經過；經度與緯度,N1,kanji
n1_0211,こだい,古代,こだい,こだい,古代,N1,kanji
n1_0213,じきに,直に,じきに,じきに,不久後、馬上,N1,kanji
n1_0214,ニュー,ニュー,にゅう,ニュー,新的、新式的,N1,katakana
n1_0216,へんせん,変遷,へんせん,へんせん,變遷、演變,N1,kanji
n1_0219,かみつ,過密,かみつ,かみつ,過密、過度集中,N1,kanji
n1_0221,しゅうき,周期,しゅうき,しゅうき,週期,N1,kanji
n1_0222,ひどり,日取り,ひどり,ひどり,日期、日程,N1,kanji
n1_0223,いえで,家出,いえで,いえで,離家出走,N1,kanji
n1_0224,かまえる,構える,かまえる,かまえる,擺出姿勢；架設、開設；戒備,N1,kanji
n1_0226,つくり,作り・造り,つくり,つくり,結構、做法；外觀,N1,kanji
n1_0227,ていたく,邸宅,ていたく,ていたく,宅邸、豪宅,N1,kanji
n1_0229,とじまり,戸締まり,とじまり,とじまり,鎖門窗,N1,kanji
n1_0230,のきなみ,軒並み,のきなみ,のきなみ,家家戶戶；一律、全部,N1,kanji
n1_0231,べっきょ,別居,べっきょ,べっきょ,分居,N1,kanji
n1_0232,インターホン,インターホン,いんたあほん,インターホン,對講機、門口通話機,N1,katakana
n1_0233,えんがわ,縁側,えんがわ,えんがわ,緣廊、走廊,N1,kanji
n1_0235,ガレージ,ガレージ,がれえじ,ガレージ,車庫,N1,katakana
n1_0238,ほうち,放置,ほうち,ほうち,放置不理、置之不理,N1,kanji
n1_0239,やしき,屋敷,やしき,やしき,宅邸、宅地,N1,kanji
n1_0240,すえる,据える,すえる,すえる,安放、設置；安排,N1,kanji
n1_0241,ちゃのま,茶の間,ちゃのま,ちゃのま,起居室、客廳,N1,kanji
n1_0242,ながし,流し,ながし,ながし,流理臺,N1,kanji
n1_0243,にゅうよく,入浴,にゅうよく,にゅうよく,入浴、洗澡,N1,kanji
n1_0244,はいすい,排水,はいすい,はいすい,排水,N1,kanji
n1_0245,はいち,配置,はいち,はいち,配置、部署,N1,kanji
n1_0246,ユニットバス,ユニットバス,ゆにっとばす,ユニットバス,整體浴室、套裝浴室,N1,katakana
n1_0248,わしき,和式,わしき,わしき,日式,N1,kanji
n1_0249,きょじゅう,居住,きょじゅう,きょじゅう,居住,N1,kanji
n1_0251,あっさり,あっさり,あっさり,あっさり,清淡；乾脆；簡樸,N1,hiragana
n1_0252,あまくち,甘口,あまくち,あまくち,甜味；寬鬆、不嚴厲,N1,kanji
n1_0255,かけ,掛け,かけ,かけ,賭注；做到一半,N1,kanji
n1_0256,かみきる,噛み切る,かみきる,かみきる,咬斷、咬破,N1,kanji
n1_0259,なまぐさい,生臭い,なまぐさい,なまぐさい,腥味、血腥味；俗氣,N1,kanji
n1_0260,なめる,舐める,なめる,なめる,舔；輕視；嘗到苦頭,N1,kanji
n1_0261,みずみずしい,瑞々しい,みずみずしい,みずみずしい,水嫩、新鮮,N1,kanji
n1_0262,めす,召す,めす,めす,召見；吃喝穿著的尊敬語,N1,kanji
n1_0263,うめぼし,梅干し,うめぼし,うめぼし,梅乾、醃梅,N1,kanji
n1_0264,おせちりょうり,お節料理,おせちりょうり,おせちりょうり,日式年菜,N1,kanji
n1_0265,カクテル,カクテル,かくてる,カクテル,雞尾酒；混合物,N1,katakana
n1_0266,かしら,頭,かしら,かしら,頭、首領、頂端,N1,kanji
n1_0267,ゼリー,ゼリー,ぜりい,ゼリー,果凍,N1,katakana
n1_0268,ぞうに,雑煮,ぞうに,ぞうに,雜煮、日式年糕湯,N1,kanji
n1_0270,ねつりょう,熱量,ねつりょう,ねつりょう,熱量；熱情,N1,kanji
n1_0271,はいきゅう,配給,はいきゅう,はいきゅう,配給、定量供應,N1,kanji
n1_0272,はごたえ,歯応え,はごたえ,はごたえ,口感、嚼勁,N1,kanji
n1_0274,ふんまつ,粉末,ふんまつ,ふんまつ,粉末,N1,kanji
n1_0275,うでまえ,腕前,うでまえ,うでまえ,本事、技術,N1,kanji
n1_0276,かきまわす,かき回す,かきまわす,かきまわす,攪拌；攪亂,N1,kanji
n1_0277,きれめ,切れ目,きれめ,きれめ,間斷、裂縫；段落,N1,kanji
n1_0278,けむる,煙る,けむる,けむる,冒煙；朦朧,N1,kanji
n1_0279,しあげ,仕上げ,しあげ,しあげ,完成、收尾；最後加工,N1,kanji
n1_0280,したあじ,下味,したあじ,したあじ,預先調味、底味,N1,kanji
n1_0281,せいほう,製法,せいほう,せいほう,製法,N1,kanji
n1_0282,だいよう,代用,だいよう,だいよう,代用,N1,kanji
n1_0284,ちょうわ,調和,ちょうわ,ちょうわ,調和、協調,N1,kanji
n1_0285,デコレーション,デコレーション,でこれえしょん,デコレーション,裝飾、蛋糕裝飾,N1,katakana
n1_0286,ねっとう,熱湯,ねっとう,ねっとう,熱水、開水,N1,kanji
n1_0289,おりもの,織物,おりもの,おりもの,織品,N1,kanji
n1_0291,しける,湿気る,しける,しける,受潮,N1,kanji
n1_0292,ジャンパー,ジャンパー,じゃんぱあ,ジャンパー,夾克、短外套,N1,katakana
n1_0293,スラックス,スラックス,すらっくす,スラックス,西裝褲、長褲,N1,katakana
n1_0294,そろい,揃い,そろい,そろい,一套、全套；齊全,N1,kanji
n1_0296,たるみ,たるみ,たるみ,たるみ,鬆弛、鬆懈,N1,hiragana
n1_0297,ハイネック,ハイネック,はいねっく,ハイネック,高領,N1,katakana
n1_0298,きかざる,着飾る,きかざる,きかざる,盛裝、打扮,N1,kanji
n1_0299,キャップ,キャップ,きゃっぷ,キャップ,帽子；蓋子,N1,katakana
n1_0300,くびかざり,首飾り,くびかざり,くびかざり,項鍊,N1,kanji
n1_0301,ジーパン,ジーパン,じいぱん,ジーパン,牛仔褲,N1,katakana
n1_0302,ねじれる,ねじれる,ねじれる,ねじれる,扭曲、歪斜；彆扭,N1,hiragana
n1_0303,はげる,剥げる,はげる,はげる,剝落、褪色,N1,kanji
n1_0306,ほどける,解ける,ほどける,ほどける,解開、鬆開,N1,kanji
n1_0307,ゆるめる,緩める,ゆるめる,ゆるめる,放鬆、鬆開；放慢,N1,kanji
n1_0309,くぐる,潜る,くぐる,くぐる,穿過；潛入、潛水,N1,kanji
n1_0312,スリーサイズ,スリーサイズ,すりいさいず,スリーサイズ,三圍,N1,katakana
n1_0313,たいかく,体格,たいかく,たいかく,體格,N1,kanji
n1_0315,つかる,浸かる,つかる,つかる,浸泡、泡入,N1,kanji
n1_0316,つやつや,つやつや,つやつや,つやつや,有光澤、亮晶晶,N1,hiragana
n1_0317,なまみ,生身,なまみ,なまみ,活生生的身體、血肉之軀,N1,kanji
n1_0318,にくたい,肉体,にくたい,にくたい,肉體、身體,N1,kanji
n1_0319,ひやけ,日焼け,ひやけ,ひやけ,曬傷、曬黑,N1,kanji
n1_0320,ふるわす,震わす,ふるわす,ふるわす,使顫抖、使震動,N1,kanji
n1_0322,いちもく,一目,いちもく,いちもく,一眼、看一眼,N1,kanji
n1_0324,うつむく,俯く,うつむく,うつむく,低頭,N1,kanji
n1_0325,かおつき,顔付き,かおつき,かおつき,表情、神情,N1,kanji
n1_0326,かたむける,傾ける,かたむける,かたむける,使傾斜；傾注,N1,kanji
n1_0327,がんきゅう,眼球,がんきゅう,がんきゅう,眼球,N1,kanji
n1_0328,くっきり,くっきり,くっきり,くっきり,清楚、鮮明,N1,hiragana
n1_0329,コンタクト,コンタクト,こんたくと,コンタクト,隱形眼鏡；聯繫,N1,katakana
n1_0330,だんりょく,弾力,だんりょく,だんりょく,彈性、彈力,N1,kanji
n1_0331,ちょうかく,聴覚,ちょうかく,ちょうかく,聽覺,N1,kanji
n1_0332,つば,唾,つば,つば,唾液、口水,N1,kanji
n1_0333,つぶやき,呟き,つぶやき,つぶやき,低語、嘟囔,N1,kanji
n1_0334,つぶやく,呟く,つぶやく,つぶやく,喃喃自語、嘟囔,N1,kanji
n1_0335,つぶら,つぶら,つぶら,つぶら,圓滾可愛,N1,hiragana
n1_0336,つぶる,瞑る,つぶる,つぶる,閉眼；默許,N1,kanji
n1_0337,できもの,でき物,できもの,できもの,腫包、疙瘩,N1,kanji
n1_0339,にきび,にきび,にきび,にきび,粉刺、青春痘,N1,hiragana
n1_0340,はつみみ,初耳,はつみみ,はつみみ,初次聽說,N1,kanji
n1_0341,はり,張り,はり,はり,張力、彈性；幹勁,N1,kanji
n1_0342,ひといき,一息,ひといき,ひといき,一口氣；喘口氣,N1,kanji
n1_0343,ほっぺた,頬っぺた,ほっぺた,ほっぺた,臉頰,N1,kanji
n1_0344,まばたき・またたき,瞬き,まばたき・またたき,まばたき・またたき,眨眼,N1,kanji
n1_0345,まゆ,眉,まゆ,まゆ,眉毛、眼眉,N1,kanji
n1_0346,みとどける,見届ける,みとどける,みとどける,看到最後、確認,N1,kanji
n1_0347,みのがす,見逃す,みのがす,みのがす,錯過；放過,N1,kanji
n1_0348,みはらし,見晴らし,みはらし,みはらし,視野、眺望,N1,kanji
n1_0350,めつき,目付き,めつき,めつき,眼神,N1,kanji
n1_0353,おしこむ,押し込む,おしこむ,おしこむ,塞入；闖入,N1,kanji
n1_0354,おてあげ,お手上げ,おてあげ,おてあげ,束手無策、毫無辦法、沒輒,N1,kanji
n1_0355,かけあし,駆け足,かけあし,かけあし,快跑；匆忙,N1,kanji
n1_0356,しのびよる,忍び寄る,しのびよる,しのびよる,悄悄逼近,N1,kanji
n1_0357,しもん,指紋,しもん,しもん,指紋,N1,kanji
n1_0358,ジャンプ,ジャンプ,じゃんぷ,ジャンプ,跳躍；暴漲,N1,katakana
n1_0359,しょじ,所持,しょじ,しょじ,所持、所有、攜帶,N1,kanji
n1_0360,たちさる,立ち去る,たちさる,たちさる,走開、離去,N1,kanji
n1_0363,てはず,手筈,てはず,てはず,事前安排、準備程序,N1,kanji
n1_0365,はたく,はたく,はたく,はたく,拍打；花光,N1,hiragana
n1_0366,はだし,裸足,はだし,はだし,赤腳,N1,kanji
n1_0367,ひっかく,引っ掻く,ひっかく,ひっかく,抓、搔,N1,kanji
n1_0368,ほうりこむ,放り込む,ほうりこむ,ほうりこむ,丟入、扔進,N1,kanji
n1_0370,かんじん,肝心・肝腎,かんじん,かんじん,重要、關鍵,N1,kanji
n1_0371,こつ,骨,こつ,こつ,骨頭；遺骨；訣竅,N1,kanji
n1_0372,ないぞう,内臓,ないぞう,ないぞう,內臟,N1,kanji
n1_0373,はれつ,破裂,はれつ,はれつ,破裂,N1,kanji
n1_0376,おないどし,同い年,おないどし,おないどし,同齡、同年,N1,kanji
n1_0377,しゅくめい,宿命,しゅくめい,しゅくめい,宿命、注定的命運,N1,kanji
n1_0378,しゆつしょう・しゅっせい,出生,しゆつしょう・しゅっせい,しゆつしょう・しゅっせい,出生、誕生、出生地,N1,kanji
n1_0379,セックス,セックス,せっくす,セックス,性；性交,N1,katakana
n1_0380,ちぢまる,縮まる,ちぢまる,ちぢまる,縮短、縮小,N1,kanji
n1_0381,はんしょく,繁殖,はんしょく,はんしょく,繁殖、滋生,N1,kanji
n1_0382,あんぴ,安否,あんぴ,あんぴ,安危、平安與否,N1,kanji
n1_0383,いしきふめい,意識不明,いしきふめい,いしきふめい,失去意識、意識不清,N1,kanji
n1_0385,くちる,朽ちる,くちる,くちる,腐朽、腐爛；默默無聞地結束一生,N1,kanji
n1_0386,けんぜん,健全,けんぜん,けんぜん,健康、健全,N1,kanji
n1_0388,とだえる,途絶える,とだえる,とだえる,中斷、斷絕,N1,kanji
n1_0389,としごろ,年頃,としごろ,としごろ,年紀、適齡,N1,kanji
n1_0390,はてる,果てる,はてる,はてる,終結；死去；極度,N1,kanji
